routing type,vehicles,avg speed,avg time to finish trip,proportion of finished trips,optimaldiffavg,optimaldiff10%avg,dijdiffavg,dijdiff10%avg,algo processing time (ms),"(note only 80% of vehicles are tracked, the other 20% are used to initially populate the network)"
20 -> 26, 0.776999999999997, 0.9140893470790378, 0.7716535433070866
26 -> 20, 0.7629999999999993, 1.0263459335624283, 1.2125984251968505
21 -> 27, 0.7583333333333317, 0.36884306987399773, 0.33070866141732286
27 -> 21, 0.738499999999998, 0.22451317296678122, 0.11023622047244094
21 -> 28, 0.6930000000000022, 2.1168384879725086, 1.4330708661417322
28 -> 21, 0.6346666666666672, 0.561282932416953, 0.33070866141732286
22 -> 24, 0.611625, 0.33676975945017185, 0.4409448818897638
24 -> 22, 0.5763333333333321, 1.443298969072165, 1.1023622047244095
22 -> 28, 0.5553333333333356, 0.561282932416953, 0.11023622047244094
28 -> 22, 0.46899999999999864, 0.9140893470790378, 0.33070866141732286
23 -> 24, 0.46024999999999955, 0.44902634593356244, 0.11023622047244094
24 -> 23, 0.44170000000000115, 0.30469644902634596, 0.5511811023622047
24 -> 29, 0.4130000000000007, 0.19243986254295534, 0.33070866141732286
29 -> 24, 0.40833333333333377, 1.3791523482245132, 1.2125984251968505
24 -> 32, 0.4059999999999989, 0.5292096219931272, 0.33070866141732286
32 -> 24, 0.40483333333333427, 0.36884306987399773, 0.33070866141732286
25 -> 26, 0.3990000000000013, 0.36884306987399773, 0.5511811023622047
26 -> 25, 0.3981250000000007, 0.5292096219931272, 0.11023622047244094
26 -> 27, 0.3293888888888907, 0.48109965635738833, 0.6614173228346457
27 -> 26, 0.30800000000000016, 0.4009163802978236, 0.33070866141732286
26 -> 31, 0.2939999999999997, 0.48109965635738833, 0.8818897637795275
31 -> 26, 0.2764999999999999, 1.0584192439862543, 1.3228346456692914
27 -> 28, 0.19109999999999977, 0.5131729667812142, 0.6614173228346457
28 -> 27, 0.1866666666666665, 0.30469644902634596, 0.2204724409448819
28 -> 29, 0.15469999999999912, 1.6197021764032073, 1.763779527559055
29 -> 28, 0.1487500000000003, 0.27262313860252, 0.2204724409448819
29 -> 30, 0.11759999999999887, 0.8980526918671249, 0.7716535433070866
30 -> 29, 0.10966666666666675, 0.561282932416953, 0.4409448818897638
30 -> 31, 0.1021999999999992, 0.3848797250859107, 0.2204724409448819
31 -> 30, 0.09589999999999989, 0.048109965635738834, 0.0
30 -> 34, 0.08539999999999973, 0.3528064146620848, 0.5511811023622047
34 -> 30, 0.0490000000000001, 0.36884306987399773, 0.2204724409448819
31 -> 33, 0.0490000000000001, 0.30469644902634596, 0.7716535433070866
33 -> 31, 0.0, 0.4650630011454754, 0.2204724409448819



0 -> 1, 13.88100000000001, 0.3029162746942615, 0.30656934306569344
1 -> 0, 13.413750000000004, 0.35559736594543745, 0.40875912408759124
1 -> 2, 9.898000000000003, 0.5794920037629351, 0.7153284671532847
2 -> 1, 7.0909999999999895, 0.4609595484477893, 0.6131386861313869
1 -> 5, 5.621000000000001, 0.1317027281279398, 0.0
5 -> 1, 5.494999999999992, 0.1975540921919097, 0.30656934306569344
2 -> 3, 5.152000000000015, 0.632173095014111, 0.5109489051094891
3 -> 2, 4.843999999999998, 0.4477892756349953, 0.6131386861313869
2 -> 6, 4.6987499999999995, 0.7638758231420508, 1.2262773722627738
6 -> 2, 4.55700000000001, 0.8560677328316086, 0.6131386861313869
3 -> 7, 3.969, 0.9877704609595485, 0.5109489051094891
7 -> 3, 3.5980000000000043, 0.6716839134524929, 0.6131386861313869
3 -> 9, 3.5525, 0.5926622765757291, 0.6131386861313869
9 -> 3, 3.2059999999999986, 0.7111947318908749, 0.30656934306569344
4 -> 5, 3.185, 0.42144873000940736, 0.40875912408759124
5 -> 4, 3.1304000000000025, 0.34242709313264347, 0.5109489051094891
5 -> 6, 3.1027499999999995, 0.6980244590780809, 0.20437956204379562
6 -> 5, 3.024, 0.7770460959548448, 0.8175182481751825
5 -> 15, 2.9831666666666674, 0.6716839134524929, 0.9197080291970803
15 -> 5, 2.813999999999998, 0.6453433678269049, 0.5109489051094891
6 -> 9, 2.8007000000000057, 0.1975540921919097, 0.0
9 -> 6, 2.793000000000003, 0.14487300094073377, 0.0
6 -> 10, 2.716000000000001, 0.8560677328316086, 0.9197080291970803
10 -> 6, 2.532599999999991, 1.0536218250235183, 1.3284671532846715
7 -> 8, 2.4709999999999988, 0.36876763875823143, 0.20437956204379562
8 -> 7, 2.3893333333333344, 0.4873000940733772, 0.5109489051094891
7 -> 11, 2.366000000000005, 0.7902163687676388, 0.5109489051094891
11 -> 7, 2.3589999999999987, 0.47412982126058323, 0.30656934306569344
9 -> 10, 2.198000000000001, 0.6716839134524929, 0.6131386861313869
10 -> 9, 2.188666666666667, 0.7902163687676388, 0.40875912408759124
9 -> 12, 2.1875, 0.07902163687676388, 0.0
12 -> 9, 2.0999999999999965, 0.0658513640639699, 0.20437956204379562
10 -> 16, 2.0719999999999987, 1.4882408278457198, 1.532846715328467
16 -> 10, 2.0580000000000003, 1.7911571025399813, 1.635036496350365
11 -> 12, 2.0020000000000007, 0.7375352775164629, 0.7153284671532847
12 -> 11, 1.988, 0.5926622765757291, 0.8175182481751825
11 -> 13, 1.9845000000000046, 0.15804327375352775, 0.0
13 -> 11, 1.9757500000000008, 0.0658513640639699, 0.20437956204379562
12 -> 13, 1.9529999999999965, 0.0, 0.0
13 -> 12, 1.784999999999997, 0.02634054562558796, 0.10218978102189781
12 -> 19, 1.7692499999999998, 1.0009407337723424, 0.7153284671532847
19 -> 12, 1.7517499999999988, 0.8165569143932268, 1.0218978102189782
13 -> 19, 1.6625, 0.1317027281279398, 0.10218978102189781
19 -> 13, 1.6415, 0.23706491063029161, 0.20437956204379562
14 -> 15, 1.620500000000002, 0.3819379115710254, 0.20437956204379562
15 -> 14, 1.6099999999999985, 0.3029162746942615, 0.30656934306569344
15 -> 16, 1.5837500000000009, 0.7375352775164629, 0.6131386861313869
16 -> 15, 1.531600000000002, 0.28974600188146754, 0.40875912408759124
15 -> 18, 1.4979999999999982, 0.21072436500470368, 0.30656934306569344
18 -> 15, 1.4762999999999964, 0.47412982126058323, 0.40875912408759124
16 -> 19, 1.4367499999999997, 1.8174976481655691, 2.2481751824817517
19 -> 16, 1.4279999999999977, 1.198494825964252, 0.9197080291970803
16 -> 20, 1.414000000000002, 1.0141110065851364, 0.9197080291970803
20 -> 16, 1.3982500000000015, 1.5672624647224835, 2.3503649635036497
17 -> 18, 1.354499999999998, 0.47412982126058323, 0.40875912408759124
18 -> 17, 1.343999999999997, 0.3951081843838194, 0.5109489051094891
18 -> 20, 1.3299999999999983, 0.4082784571966134, 0.6131386861313869
20 -> 18, 1.3066666666666678, 0.6716839134524929, 0.5109489051094891
19 -> 21, 1.3004444444444447, 2.1467544684854185, 1.8394160583941606
21 -> 19, 1.2655999999999996, 0.01317027281279398, 0.0
19 -> 22, 1.2354999999999978, 0.18438381937911572, 0.20437956204379562
22 -> 19, 1.2039999999999975, 1.6857949200376294, 1.4306569343065694
20 -> 21, 1.1634000000000007, 0.22389463781749766, 0.40875912408759124
21 -> 20, 1.1479999999999972, 0.7638758231420508, 0.5109489051094891
20 -> 26, 1.1165000000000023, 0.8560677328316086, 0.7153284671532847
26 -> 20, 0.9951666666666661, 1.2248353715898401, 1.4306569343065694
21 -> 27, 0.9729999999999994, 0.3819379115710254, 0.30656934306569344
27 -> 21, 0.8959999999999977, 0.1975540921919097, 0.10218978102189781
21 -> 28, 0.8567999999999995, 2.0677328316086547, 1.635036496350365
28 -> 21, 0.7618333333333347, 0.4609595484477893, 0.20437956204379562
22 -> 24, 0.7384999999999995, 0.6453433678269049, 0.6131386861313869
24 -> 22, 0.7061249999999993, 1.5014111006585136, 1.1240875912408759
22 -> 28, 0.6428333333333321, 0.6453433678269049, 0.20437956204379562
28 -> 22, 0.5390000000000006, 1.2906867356538099, 1.0218978102189782
23 -> 24, 0.4981666666666663, 0.5136406396989652, 0.20437956204379562
24 -> 23, 0.4935, 0.35559736594543745, 0.5109489051094891
24 -> 29, 0.490000000000002, 0.1317027281279398, 0.10218978102189781
29 -> 24, 0.48824999999999785, 0.9746001881467544, 0.8175182481751825
24 -> 32, 0.47774999999999934, 0.5663217309501412, 0.10218978102189781
32 -> 24, 0.4503333333333335, 0.4609595484477893, 0.10218978102189781
25 -> 26, 0.42699999999999944, 0.3819379115710254, 0.5109489051094891
26 -> 25, 0.4095000000000006, 0.4873000940733772, 0.10218978102189781
26 -> 27, 0.40600000000000164, 0.6190028222013171, 0.7153284671532847
27 -> 26, 0.4032777777777801, 0.3951081843838194, 0.30656934306569344
26 -> 31, 0.33249999999999896, 0.5531514581373471, 0.8175182481751825
31 -> 26, 0.30239999999999956, 1.382878645343368, 1.532846715328467
27 -> 28, 0.3010000000000001, 0.6190028222013171, 0.7153284671532847
28 -> 27, 0.27439999999999976, 0.3029162746942615, 0.20437956204379562
28 -> 29, 0.26179999999999937, 1.2906867356538099, 1.3284671532846715
29 -> 28, 0.26133333333333364, 0.02634054562558796, 0.0
29 -> 30, 0.1773333333333344, 0.9877704609595485, 0.9197080291970803
30 -> 29, 0.16519999999999913, 0.4082784571966134, 0.5109489051094891
30 -> 31, 0.15750000000000006, 0.6980244590780809, 0.40875912408759124
31 -> 30, 0.15119999999999972, 0.0658513640639699, 0.10218978102189781
30 -> 34, 0.14699999999999985, 0.3292568203198495, 0.6131386861313869
34 -> 30, 0.1231999999999991, 0.4082784571966134, 0.30656934306569344
31 -> 33, 0.04549999999999995, 0.3292568203198495, 0.7153284671532847
33 -> 31, 0.03500000000000001, 0.5268109125117592, 0.30656934306569344



0 -> 1, 6.418999999999994, 0.39357429718875503, 0.50199203187251
1 -> 0, 3.421249999999999, 0.5060240963855421, 0.5577689243027888
1 -> 2, 3.283000000000003, 0.4497991967871486, 0.5577689243027888
2 -> 1, 3.1523333333333308, 0.6184738955823293, 0.50199203187251
1 -> 5, 2.345700000000002, 0.2248995983935743, 0.3904382470119522
5 -> 1, 1.9949999999999988, 0.2248995983935743, 0.2788844621513944
2 -> 3, 1.9004999999999952, 0.3373493975903614, 0.5577689243027888
3 -> 2, 1.805999999999999, 0.2248995983935743, 0.6693227091633466
2 -> 6, 1.7779999999999958, 0.8995983935742972, 1.3386454183266931
6 -> 2, 1.7499999999999998, 0.8995983935742972, 0.7808764940239044
3 -> 7, 1.6799999999999975, 0.4497991967871486, 1.00398406374502
7 -> 3, 1.4000000000000001, 0.6184738955823293, 0.7808764940239044
3 -> 9, 1.3089999999999966, 0.7309236947791165, 0.5577689243027888
9 -> 3, 1.2678749999999965, 0.3373493975903614, 0.6693227091633466
4 -> 5, 1.2341000000000009, 0.4497991967871486, 0.7250996015936255
5 -> 4, 1.2180000000000009, 0.4497991967871486, 0.6135458167330677
5 -> 6, 1.208666666666663, 1.0682730923694779, 0.7808764940239044
6 -> 5, 1.154999999999997, 0.9558232931726908, 1.1713147410358566
5 -> 15, 1.1339999999999968, 0.3373493975903614, 0.7250996015936255
15 -> 5, 1.1199999999999952, 0.7871485943775101, 0.22310756972111553
6 -> 9, 1.0745000000000007, 0.05622489959839357, 0.0
9 -> 6, 1.011499999999996, 0.1686746987951807, 0.11155378486055777
6 -> 10, 0.9613333333333314, 1.5742971887550201, 1.5059760956175299
10 -> 6, 0.95375, 1.4056224899598393, 1.2270916334661355
7 -> 8, 0.9204999999999967, 0.3373493975903614, 0.50199203187251
8 -> 7, 0.9012500000000003, 0.4497991967871486, 0.44621513944223107
7 -> 11, 0.8932000000000034, 0.5060240963855421, 0.5577689243027888
11 -> 7, 0.8878333333333324, 0.6184738955823293, 0.6693227091633466
9 -> 10, 0.8609999999999988, 0.7871485943775101, 0.50199203187251
10 -> 9, 0.8137499999999992, 0.5060240963855421, 0.7808764940239044
9 -> 12, 0.8032500000000007, 0.0, 0.055776892430278883
12 -> 9, 0.7787500000000009, 0.11244979919678715, 0.055776892430278883
10 -> 16, 0.7664999999999997, 2.248995983935743, 2.00796812749004
16 -> 10, 0.766499999999998, 1.5742971887550201, 1.952191235059761
11 -> 12, 0.7644000000000004, 0.6184738955823293, 0.3904382470119522
12 -> 11, 0.755999999999998, 0.39357429718875503, 0.6135458167330677
11 -> 13, 0.7507499999999999, 0.05622489959839357, 0.44621513944223107
13 -> 11, 0.7489999999999996, 0.1686746987951807, 0.22310756972111553
12 -> 13, 0.7303333333333358, 0.0, 0.055776892430278883
13 -> 12, 0.7279999999999993, 0.0, 0.0
12 -> 19, 0.7268333333333338, 0.8433734939759037, 0.6135458167330677
19 -> 12, 0.7043749999999989, 0.6746987951807228, 0.6693227091633466
13 -> 19, 0.6895000000000002, 0.5060240963855421, 0.16733067729083664
19 -> 13, 0.6859999999999989, 0.3373493975903614, 0.3904382470119522
14 -> 15, 0.6816249999999996, 0.5622489959839357, 0.22310756972111553
15 -> 14, 0.6667499999999997, 0.2248995983935743, 0.50199203187251
15 -> 16, 0.6619374999999984, 0.7309236947791165, 0.3346613545816733
16 -> 15, 0.6597500000000006, 0.28112449799196787, 0.44621513944223107
15 -> 18, 0.6306999999999994, 0.11244979919678715, 0.2788844621513944
18 -> 15, 0.6020000000000002, 0.4497991967871486, 0.11155378486055777
16 -> 19, 0.5950000000000011, 2.0803212851405624, 2.00796812749004
19 -> 16, 0.5880000000000006, 1.9678714859437751, 1.450199203187251
16 -> 20, 0.572249999999999, 1.5180722891566265, 1.450199203187251
20 -> 16, 0.533750000000001, 0.8995983935742972, 1.8964143426294822
17 -> 18, 0.5320000000000008, 0.5060240963855421, 0.6135458167330677
18 -> 17, 0.5284999999999993, 0.3373493975903614, 0.3904382470119522
18 -> 20, 0.5250000000000007, 0.3373493975903614, 0.8366533864541833
20 -> 18, 0.5110000000000011, 0.5622489959839357, 0.22310756972111553
19 -> 21, 0.44800000000000195, 2.4176706827309236, 1.952191235059761
21 -> 19, 0.4410000000000007, 2.248995983935743, 2.1752988047808763
19 -> 22, 0.4398333333333333, 0.0, 0.0
22 -> 19, 0.4375, 0.05622489959839357, 0.055776892430278883
20 -> 21, 0.43283333333333424, 0.0, 0.0
21 -> 20, 0.4298000000000002, 0.3373493975903614, 0.3346613545816733
20 -> 26, 0.39287499999999986, 1.0120481927710843, 1.1155378486055776
26 -> 20, 0.36399999999999966, 0.5622489959839357, 0.7808764940239044
21 -> 27, 0.3587499999999995, 0.4497991967871486, 0.5577689243027888
27 -> 21, 0.3388000000000013, 0.5622489959839357, 0.44621513944223107
21 -> 28, 0.30800000000000044, 2.1365461847389557, 1.3386454183266931
28 -> 21, 0.29400000000000076, 1.7429718875502007, 1.8964143426294822
22 -> 24, 0.2870000000000005, 0.0, 0.0
24 -> 22, 0.2800000000000007, 0.05622489959839357, 0.055776892430278883
22 -> 28, 0.26716666666666655, 0.11244979919678715, 0.16733067729083664
28 -> 22, 0.2170000000000008, 0.39357429718875503, 0.16733067729083664
23 -> 24, 0.17616666666666697, 0.4497991967871486, 0.11155378486055777
24 -> 23, 0.16843749999999968, 0.2248995983935743, 0.3346613545816733
24 -> 29, 0.1522499999999998, 1.0120481927710843, 0.8366533864541833
29 -> 24, 0.1400000000000002, 1.2369477911646587, 0.8924302788844621
24 -> 32, 0.10325000000000019, 0.4497991967871486, 0.16733067729083664
32 -> 24, 0.09975000000000041, 0.3373493975903614, 0.44621513944223107
25 -> 26, 0.0933333333333333, 0.2248995983935743, 0.3346613545816733
26 -> 25, 0.09274999999999942, 0.3373493975903614, 0.44621513944223107
26 -> 27, 0.08400000000000031, 0.3373493975903614, 0.50199203187251
27 -> 26, 0.08329999999999921, 0.4497991967871486, 0.50199203187251
26 -> 31, 0.07349999999999948, 0.7871485943775101, 0.7808764940239044
31 -> 26, 0.06789999999999916, 0.4497991967871486, 0.7250996015936255
27 -> 28, 0.0671999999999995, 0.4497991967871486, 0.44621513944223107
28 -> 27, 0.05249999999999994, 0.3373493975903614, 0.2788844621513944
28 -> 29, 0.0490000000000001, 2.1927710843373496, 1.5059760956175299
29 -> 28, 0.048999999999999926, 1.7991967871485943, 1.7848605577689243
29 -> 30, 0.04666666666666665, 0.7309236947791165, 0.50199203187251
30 -> 29, 0.03779999999999995, 0.6746987951807228, 0.6135458167330677
30 -> 31, 0.0, 0.0, 0.0
31 -> 30, 0.0, 0.11244979919678715, 0.0
30 -> 34, 0.0, 0.3373493975903614, 0.11155378486055777
34 -> 30, 0.0, 0.28112449799196787, 0.3904382470119522
31 -> 33, 0.0, 0.39357429718875503, 0.3346613545816733
33 -> 31, 0.0, 0.2248995983935743, 0.44621513944223107



0 -> 1, 12.585999999999999, 0.2537764350453172, 0.4932249322493225
1 -> 0, 6.256250000000001, 0.5921450151057401, 0.4173441734417344
1 -> 2, 4.139333333333335, 0.3806646525679758, 0.7208672086720868
2 -> 1, 3.194800000000003, 0.676737160120846, 0.45528455284552843
1 -> 5, 2.6250000000000013, 0.21148036253776434, 0.22764227642276422
5 -> 1, 2.604000000000001, 0.21148036253776434, 0.3035230352303523
2 -> 3, 2.496666666666662, 0.5921450151057401, 0.5691056910569106
3 -> 2, 2.349200000000003, 0.29607250755287007, 0.8726287262872628
2 -> 6, 2.337999999999999, 0.8036253776435045, 1.4796747967479675
6 -> 2, 2.310000000000001, 1.1419939577039275, 0.6829268292682927
3 -> 7, 2.2750000000000004, 0.8882175226586103, 0.8726287262872628
7 -> 3, 2.205000000000001, 0.7613293051359517, 0.8726287262872628
3 -> 9, 2.1699999999999964, 0.8036253776435045, 0.6070460704607046
9 -> 3, 2.071999999999999, 0.5921450151057401, 0.7588075880758808
4 -> 5, 1.8584999999999978, 0.3806646525679758, 0.6070460704607046
5 -> 4, 1.7569999999999955, 0.338368580060423, 0.5691056910569106
5 -> 6, 1.7243333333333364, 0.972809667673716, 0.7588075880758808
6 -> 5, 1.6537500000000003, 0.8459214501510574, 1.1761517615176151
5 -> 15, 1.5889999999999984, 0.3806646525679758, 0.7588075880758808
15 -> 5, 1.5528333333333315, 0.676737160120846, 0.3794037940379404
6 -> 9, 1.5026666666666635, 0.08459214501510574, 0.07588075880758807
9 -> 6, 1.4979999999999933, 0.1691842900302115, 0.11382113821138211
6 -> 10, 1.4463750000000009, 1.2688821752265862, 1.4417344173441735
10 -> 6, 1.3916000000000042, 1.353474320241692, 0.986449864498645
7 -> 8, 1.3702499999999962, 0.3806646525679758, 0.4173441734417344
8 -> 7, 1.3545000000000014, 0.5921450151057401, 0.4173441734417344
7 -> 11, 1.2897499999999975, 0.5921450151057401, 0.45528455284552843
11 -> 7, 1.2658333333333351, 0.3806646525679758, 0.45528455284552843
9 -> 10, 1.223249999999998, 0.7613293051359517, 0.7208672086720868
10 -> 9, 1.2109999999999992, 0.7613293051359517, 0.7967479674796748
9 -> 12, 1.1969999999999943, 0.04229607250755287, 0.07588075880758807
12 -> 9, 1.1532499999999999, 0.08459214501510574, 0.11382113821138211
10 -> 16, 1.1276999999999981, 1.8187311178247734, 2.200542005420054
16 -> 10, 1.0873333333333342, 1.8610271903323263, 1.8211382113821137
11 -> 12, 1.0692499999999991, 0.8036253776435045, 0.3035230352303523
12 -> 11, 1.0622500000000021, 0.2537764350453172, 0.5311653116531165
11 -> 13, 1.0583999999999982, 0.04229607250755287, 0.26558265582655827
13 -> 11, 1.0359999999999971, 0.04229607250755287, 0.15176151761517614
12 -> 13, 1.021299999999999, 0.0, 0.037940379403794036
13 -> 12, 1.0079999999999978, 0.0, 0.037940379403794036
12 -> 19, 0.9870000000000013, 0.972809667673716, 0.4173441734417344
19 -> 12, 0.986999999999996, 0.5498489425981873, 0.5691056910569106
13 -> 19, 0.9589999999999965, 0.3806646525679758, 0.1897018970189702
19 -> 13, 0.9337999999999999, 0.29607250755287007, 0.3035230352303523
14 -> 15, 0.9309999999999982, 0.4652567975830816, 0.34146341463414637
15 -> 14, 0.9222499999999986, 0.21148036253776434, 0.34146341463414637
15 -> 16, 0.9204999999999997, 0.5498489425981873, 0.4173441734417344
16 -> 15, 0.9099999999999997, 0.2537764350453172, 0.3035230352303523
15 -> 18, 0.9047499999999988, 0.1691842900302115, 0.34146341463414637
18 -> 15, 0.8761666666666659, 0.338368580060423, 0.11382113821138211
16 -> 19, 0.8750000000000017, 1.8187311178247734, 2.3143631436314362
19 -> 16, 0.861, 0.676737160120846, 0.7208672086720868
16 -> 20, 0.8579374999999998, 1.0151057401812689, 1.2140921409214092
20 -> 16, 0.8539999999999991, 2.1148036253776437, 2.4661246612466123
17 -> 18, 0.8469999999999978, 0.5498489425981873, 0.45528455284552843
18 -> 17, 0.8242499999999996, 0.338368580060423, 0.4173441734417344
18 -> 20, 0.7752500000000005, 0.338368580060423, 0.6829268292682927
20 -> 18, 0.7489999999999981, 0.5498489425981873, 0.15176151761517614
19 -> 21, 0.7349999999999985, 2.495468277945619, 1.97289972899729
21 -> 19, 0.728, 0.4229607250755287, 0.4173441734417344
19 -> 22, 0.7206111111111122, 0.0, 0.0
22 -> 19, 0.693, 0.676737160120846, 0.7208672086720868
20 -> 21, 0.6801666666666638, 0.0, 0.0
21 -> 20, 0.6556666666666652, 1.6918429003021147, 1.1382113821138211
20 -> 26, 0.5868333333333328, 0.8036253776435045, 1.062330623306233
26 -> 20, 0.5459999999999992, 0.7613293051359517, 0.8346883468834688
21 -> 27, 0.49116666666666725, 0.4229607250755287, 0.4932249322493225
27 -> 21, 0.4885999999999997, 0.4652567975830816, 0.11382113821138211
21 -> 28, 0.4777500000000012, 2.283987915407855, 1.4417344173441735
28 -> 21, 0.46083333333333243, 1.5226586102719033, 1.2899728997289972
22 -> 24, 0.3990000000000004, 0.0, 0.037940379403794036
24 -> 22, 0.3570000000000005, 0.29607250755287007, 0.4173441734417344
22 -> 28, 0.3416000000000009, 0.21148036253776434, 0.3035230352303523
28 -> 22, 0.33600000000000074, 0.6344410876132931, 0.6449864498644986
23 -> 24, 0.3173333333333348, 0.4652567975830816, 0.34146341463414637
24 -> 23, 0.2957500000000002, 0.29607250755287007, 0.4173441734417344
24 -> 29, 0.2846666666666673, 0.9305135951661632, 0.6829268292682927
29 -> 24, 0.25900000000000073, 1.2688821752265862, 1.024390243902439
24 -> 32, 0.23099999999999973, 0.4229607250755287, 0.3035230352303523
32 -> 24, 0.21656249999999988, 0.3806646525679758, 0.34146341463414637
25 -> 26, 0.20824999999999966, 0.3806646525679758, 0.34146341463414637
26 -> 25, 0.20124999999999912, 0.4229607250755287, 0.4932249322493225
26 -> 27, 0.20066666666666655, 0.4229607250755287, 0.45528455284552843
27 -> 26, 0.18724999999999964, 0.4652567975830816, 0.4173441734417344
26 -> 31, 0.14875000000000008, 0.676737160120846, 0.4932249322493225
31 -> 26, 0.13579999999999956, 0.5921450151057401, 0.8726287262872628
27 -> 28, 0.13125000000000026, 0.4229607250755287, 0.5311653116531165
28 -> 27, 0.121099999999999, 0.2537764350453172, 0.34146341463414637
28 -> 29, 0.09519999999999898, 2.1148036253776437, 1.6314363143631436
29 -> 28, 0.09333333333333327, 1.7341389728096677, 1.4796747967479675
29 -> 30, 0.07279999999999942, 0.8036253776435045, 0.6829268292682927
30 -> 29, 0.0490000000000001, 0.6344410876132931, 0.6829268292682927
30 -> 31, 0.044799999999999895, 0.08459214501510574, 0.11382113821138211
31 -> 30, 0.04375000000000005, 0.1268882175226586, 0.0
30 -> 34, 0.02799999999999999, 0.29607250755287007, 0.3035230352303523
34 -> 30, 0.023799999999999967, 0.29607250755287007, 0.34146341463414637
31 -> 33, 0.0, 0.3806646525679758, 0.34146341463414637
33 -> 31, 0.0, 0.29607250755287007, 0.5311653116531165



0 -> 1, 13.888000000000012, 0.29045643153526973, 0.2972972972972973
1 -> 0, 12.407500000000004, 0.3775933609958506, 0.32432432432432434
1 -> 2, 7.566999999999995, 0.5809128630705395, 0.6756756756756757
2 -> 1, 5.887, 0.49377593360995853, 0.4594594594594595
1 -> 5, 5.282666666666669, 0.14522821576763487, 0.10810810810810811
5 -> 1, 4.626999999999993, 0.23236514522821577, 0.2702702702702703
2 -> 3, 4.426100000000011, 0.5809128630705395, 0.5405405405405406
3 -> 2, 4.06, 0.31950207468879666, 0.5675675675675675
2 -> 6, 3.227000000000002, 0.8713692946058091, 1.1081081081081081
6 -> 2, 3.1570000000000036, 0.9294605809128631, 0.8108108108108109
3 -> 7, 3.1149999999999953, 0.8132780082987552, 0.7567567567567568
7 -> 3, 2.9994999999999994, 0.6970954356846473, 0.7837837837837838
3 -> 9, 2.992500000000001, 0.7551867219917012, 0.6756756756756757
9 -> 3, 2.912000000000002, 0.6680497925311203, 0.5945945945945946
4 -> 5, 2.912, 0.43568464730290457, 0.5405405405405406
5 -> 4, 2.704099999999994, 0.29045643153526973, 0.4594594594594595
5 -> 6, 2.6739999999999986, 0.9875518672199171, 0.6756756756756757
6 -> 5, 2.5340000000000007, 0.6680497925311203, 0.918918918918919
5 -> 15, 2.5176666666666674, 0.43568464730290457, 0.8648648648648649
15 -> 5, 2.514399999999998, 0.6970954356846473, 0.7027027027027027
6 -> 9, 2.4237499999999983, 0.2033195020746888, 0.10810810810810811
9 -> 6, 2.279666666666668, 0.17427385892116182, 0.08108108108108109
6 -> 10, 2.2470000000000017, 1.4232365145228216, 1.135135135135135
10 -> 6, 2.24, 1.016597510373444, 1.2162162162162162
7 -> 8, 2.225999999999999, 0.49377593360995853, 0.2972972972972973
8 -> 7, 2.1058333333333343, 0.6099585062240664, 0.35135135135135137
7 -> 11, 1.9553333333333378, 0.6099585062240664, 0.5405405405405406
11 -> 7, 1.8550000000000006, 0.46473029045643155, 0.5135135135135135
9 -> 10, 1.854999999999998, 0.7261410788381742, 0.7837837837837838
10 -> 9, 1.830500000000005, 0.7261410788381742, 0.6486486486486487
9 -> 12, 1.8199999999999985, 0.029045643153526972, 0.05405405405405406
12 -> 9, 1.7114999999999998, 0.08713692946058091, 0.05405405405405406
10 -> 16, 1.6738749999999998, 2.004149377593361, 1.837837837837838
16 -> 10, 1.6633749999999956, 1.7136929460580912, 1.864864864864865
11 -> 12, 1.6519999999999955, 0.6970954356846473, 0.40540540540540543
12 -> 11, 1.6345000000000014, 0.5809128630705395, 0.6486486486486487
11 -> 13, 1.633800000000003, 0.14522821576763487, 0.16216216216216217
13 -> 11, 1.5189999999999981, 0.029045643153526972, 0.21621621621621623
12 -> 13, 1.4874999999999996, 0.0, 0.02702702702702703
13 -> 12, 1.4279999999999968, 0.0, 0.02702702702702703
12 -> 19, 1.4113750000000014, 0.7842323651452282, 0.5135135135135135
19 -> 12, 1.400000000000004, 0.9294605809128631, 0.7027027027027027
13 -> 19, 1.393, 0.17427385892116182, 0.16216216216216217
19 -> 13, 1.3632499999999952, 0.26141078838174275, 0.2702702702702703
14 -> 15, 1.3545000000000016, 0.34854771784232363, 0.3783783783783784
15 -> 14, 1.344875, 0.26141078838174275, 0.24324324324324326
15 -> 16, 1.3300000000000005, 0.5809128630705395, 0.8108108108108109
16 -> 15, 1.2809999999999957, 0.29045643153526973, 0.40540540540540543
15 -> 18, 1.2604666666666668, 0.14522821576763487, 0.2702702702702703
18 -> 15, 1.2389999999999972, 0.46473029045643155, 0.35135135135135137
16 -> 19, 1.2366666666666688, 2.1493775933609958, 2.27027027027027
19 -> 16, 1.2144999999999975, 1.016597510373444, 0.918918918918919
16 -> 20, 1.177750000000001, 1.045643153526971, 1.0810810810810811
20 -> 16, 1.1619999999999964, 1.6265560165975104, 2.2162162162162162
17 -> 18, 1.1340000000000008, 0.6680497925311203, 0.40540540540540543
18 -> 17, 1.1059999999999968, 0.3775933609958506, 0.3783783783783784
18 -> 20, 1.1013333333333353, 0.5228215767634855, 0.4864864864864865
20 -> 18, 1.0919999999999992, 0.5809128630705395, 0.32432432432432434
